Timestamp,AMZN,k_period_min,k_period_max,Stoch_K,Stoch_D,SMA_Fast,SMA_Slow,stoch_oscl_exit,stoch_oscl_signal,Overbought,Oversold,AMZN_position,AMZN_entry_exit_position,AMZN_portfolio_holdings,AMZN_portfolio_cash,AMZN_portfolio_total,AMZN_portfolio_daily_returns,AMZN_portfolio_cumulative_returns
2021-10-07 17:18:00+00:00,3319.99,3317.5418,3320.1,95.70010163395631,77.11700333848354,3319.335,3319.0851500000003,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:19:00+00:00,3319.93,3317.5418,3320.1,93.35470252521004,82.9645896447447,3319.5269999999996,3319.23515,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:20:00+00:00,3321.0,3317.5418,3321.0,100.0,91.00630690249638,3319.754,3319.523333333333,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:21:00+00:00,3320.4,3317.5418,3321.0,82.64993349141452,91.81237104980976,3319.935,3319.7225,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:22:00+00:00,3320.085,3317.5418,3321.0,73.54114857440418,92.17798374642645,3320.0235000000002,3319.8354166666663,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:24:00+00:00,3321.75,3317.5418,3321.75,100.0,92.17798374642645,3320.3065,3320.0987499999997,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:25:00+00:00,3320.58,3317.5418,3321.75,72.19713891925139,88.20614644917664,3320.3675000000003,3320.2137500000003,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:26:00+00:00,3320.34,3318.01,3321.75,62.2994652406434,83.43462696441766,3320.4235,3320.3320833333332,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:27:00+00:00,3321.6,3318.59,3321.75,95.25316455695892,83.70583582609606,3320.5775000000003,3320.4679166666665,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:28:00+00:00,3322.0,3318.59,3322.0,100.0,83.70583582609606,3320.7675000000004,3320.6529166666664,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:29:00+00:00,3324.15,3318.92,3324.15,100.0,86.18441675589398,3321.1835,3320.99375,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:30:00+00:00,3323.23,3318.92,3324.15,82.40917782026635,87.45127807673144,3321.5135,3321.2545833333334,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:31:00+00:00,3323.155,3319.78,3324.15,77.23112128146646,84.19858111694093,3321.7290000000003,3321.5183333333334,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:32:00+00:00,3322.75,3319.78,3324.15,67.9633867276859,83.59375937528873,3321.964,3321.7533333333336,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:33:00+00:00,3321.91,3319.93,3324.15,46.91943127961845,81.39661166657088,3322.1465,3321.829166666667,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:34:00+00:00,3323.0,3319.93,3324.15,72.74881516587627,78.18170461070193,3322.2715,3322.0458333333336,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:35:00+00:00,3324.98,3319.93,3324.98,100.0,78.18170461070193,3322.7115,3322.45375,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:36:00+00:00,3322.285,3319.93,3324.98,46.63366336633531,70.55794223446411,3322.906,3322.4983333333334,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:37:00+00:00,3322.48,3320.085,3324.98,48.92747701736447,65.77484211976385,3322.994,3322.656666666667,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:38:00+00:00,3323.5,3320.085,3324.98,69.7650663942794,64.7082628501657,3323.1440000000002,3322.9199999999996,0,1,94,25,500,0.0,0.0,978713.4500000004,978713.4500000004,0.0,-0.02128654999999613
2021-10-07 17:39:00+00:00,3323.31,3320.085,3324.98,65.88355464759798,64.4111439815817,3323.06,3323.0625,-1,0,94,25,0,-500.0,-1661655.0,2640368.45,978713.4500000002,-2.220446049250313e-16,-0.02128654999999635
2021-10-07 17:40:00+00:00,3325.3328,3320.34,3325.3328,100.0,71.99408237020764,3323.2702799999997,3323.340233333333,0,0,94,25,0,0.0,-1662666.4000000001,2640368.45,977702.05,-0.0010333974668480517,-0.022297949999996458
2021-10-07 17:41:00+00:00,3323.5876,3320.34,3325.3328,65.04566575868652,70.89363245489481,3323.31354,3323.2933666666663,1,1,94,25,500,500.0,0.0,978574.6500000006,978574.6500000006,0.000892500941366059,-0.021425349999995902
2021-10-07 17:42:00+00:00,3324.17,3320.34,3325.3328,76.71046306681494,67.5665557501541,3323.45554,3323.3717,0,1,94,25,500,0.0,0.0,978574.6500000006,978574.6500000006,0.0,-0.021425349999995902
2021-10-07 17:43:00+00:00,3323.99,3321.6,3325.3328,64.0270038576867,70.05131867749,3323.66354,3323.4412833333336,0,1,94,25,500,0.0,0.0,978574.6500000006,978574.6500000006,0.0,-0.021425349999995902
2021-10-07 17:44:00+00:00,3324.75,3321.91,3325.3328,82.97300455766955,74.91496546896215,3323.8385399999997,3323.60795,0,1,94,25,500,0.0,0.0,978574.6500000006,978574.6500000006,0.0,-0.021425349999995902
2021-10-07 17:45:00+00:00,3325.0,3321.91,3325.3328,90.27696622647812,77.84523687356197,3323.8405399999997,3323.86545,-1,0,94,25,0,-500.0,-1662500.0,2641074.6500000004,978574.6500000004,-2.220446049250313e-16,-0.021425349999996124
2021-10-07 17:46:00+00:00,3324.45,3321.91,3325.3328,74.20825055509397,79.0344791460614,3324.0570399999997,3323.986283333333,1,1,94,25,500,500.0,0.0,978849.6500000006,978849.6500000006,0.00028102097269755433,-0.021150349999995988
2021-10-07 17:47:00+00:00,3323.0,3321.91,3325.3328,31.845272876009602,69.29808955691992,3324.1090400000003,3323.821283333333,0,1,94,25,500,0.0,0.0,978849.6500000006,978849.6500000006,0.0,-0.021150349999995988
2021-10-07 17:48:00+00:00,3320.79,3320.79,3325.3328,0.0,60.00585159139327,3323.83804,3323.6967,0,1,94,25,500,0.0,0.0,978849.6500000006,978849.6500000006,0.0,-0.021150349999995988
2021-10-07 17:49:00+00:00,3320.66,3320.66,3325.3328,0.0,49.047214010419715,3323.57304,3323.5450333333333,0,1,94,25,500,0.0,0.0,978849.6500000006,978849.6500000006,0.0,-0.021150349999995988
2021-10-07 17:50:00+00:00,3321.77,3320.66,3325.3328,23.75449409347845,43.29399832981853,3323.2167600000002,3323.4008666666664,-1,0,94,25,0,-500.0,-1660885.0,2639734.6500000004,978849.6500000004,-2.220446049250313e-16,-0.02115034999999621
2021-10-07 17:51:00+00:00,3321.8,3320.66,3325.3328,24.396507447360452,34.92592731406009,3323.0379999999996,3323.2750333333333,0,0,94,25,0,0.0,-1660900.0,2639734.6500000004,978834.6500000004,-1.5324110296255355e-05,-0.021165349999996308
2021-10-07 17:52:00+00:00,3319.75,3319.75,3325.3328,0.0,22.029217853134643,3322.596,3322.8098000000005,1,1,94,25,500,500.0,0.0,979859.6500000006,979859.6500000006,0.001047163583757671,-0.020140349999996143
2021-10-07 17:53:00+00:00,3320.8,3319.75,3325.3328,18.80776671204694,14.11486301841364,3322.2769999999996,3322.5775,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 17:54:00+00:00,3320.63,3319.75,3325.3328,15.762699720571899,11.817352567636826,3321.8650000000002,3322.2825,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 17:55:00+00:00,3322.73,3319.75,3325.3328,53.37823314465764,19.44281444544506,3321.638,3322.1775,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 17:56:00+00:00,3322.14,3319.75,3325.3328,42.81005946836382,25.55853722663989,3321.407,3321.9599999999996,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 17:57:00+00:00,3319.505,3319.505,3325.0,0.0,22.165038070428682,3321.0575,3321.5020833333333,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 17:58:00+00:00,3319.01,3319.01,3325.0,0.0,18.67982272080576,3320.8795,3321.0487500000004,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 17:59:00+00:00,3320.8196,3319.01,3325.0,30.210350584301455,22.995587089991684,3320.8954600000006,3320.8670500000003,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:00:00+00:00,3320.2799,3319.01,3325.0,21.200333889813454,23.337382401101188,3320.74645,3320.824541666667,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:01:00+00:00,3321.1,3319.01,3325.0,34.89148580967891,26.070066128116473,3320.67645,3320.8612083333333,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:02:00+00:00,3320.16,3319.01,3324.45,21.13970588234781,21.464562233500782,3320.71745,3320.727041666667,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:03:00+00:00,3319.335,3319.01,3323.0,8.14536340851719,16.512462796379836,3320.57095,3320.521625,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:04:00+00:00,3317.2,3317.2,3322.73,0.0,16.512462796379832,3320.2279500000004,3320.3091249999998,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:05:00+00:00,3317.51,3317.2,3322.73,5.60578661845188,17.313289456158675,3319.7059499999996,3320.0349583333336,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:06:00+00:00,3320.2,3317.2,3322.73,54.24954792043203,20.74746050417733,3319.51195,3319.999125,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:07:00+00:00,3319.175,3317.2,3322.73,35.714285714291,22.820882193388407,3319.4789499999997,3319.7028750000004,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:08:00+00:00,3317.5,3317.2,3322.73,5.424954792046493,18.61137776229806,3319.32795,3319.3162083333336,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:09:00+00:00,3317.66,3317.2,3322.73,8.318264014466903,16.779743209743646,3319.01199,3319.162458333333,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:10:00+00:00,3317.0,3317.0,3322.73,0.0,15.616119865669763,3318.6839999999997,3318.9949583333328,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:11:00+00:00,3317.5,3317.0,3322.73,8.726003490401368,16.862691792869956,3318.3239999999996,3318.718325,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:12:00+00:00,3318.85,3317.0,3322.14,35.99221789883181,21.203610547209944,3318.193,3318.599166666667,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:13:00+00:00,3318.985,3317.0,3321.1,48.41463414634564,20.370051436626177,3318.1580000000004,3318.4229166666664,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:14:00+00:00,3319.595,3317.0,3321.1,63.29268292682579,24.30982246698829,3318.3975,3318.375833333333,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:15:00+00:00,3318.875,3317.0,3321.1,45.73170731707418,30.067929970563675,3318.5339999999997,3318.3374999999996,0,1,94,25,500,0.0,0.0,979859.6500000006,979859.6500000006,0.0,-0.020140349999996143
2021-10-07 18:16:00+00:00,3318.465,3317.0,3321.1,35.73170731707751,33.984136156650905,3318.3605000000002,3318.442916666667,-1,0,94,25,0,-500.0,-1659232.5,2639092.1500000004,979859.6500000004,-2.220446049250313e-16,-0.020140349999996365
2021-10-07 18:17:00+00:00,3318.13,3317.0,3321.1,27.56097560975937,37.92141838661653,3318.256,3318.494583333333,0,0,94,25,0,0.0,-1659065.0,2639092.1500000004,980027.1500000004,0.00017094284880503352,-0.019972849999996267
2021-10-07 18:18:00+00:00,3318.45,3317.0,3320.2,45.31249999999689,43.148060745130174,3318.351,3318.3487500000006,1,1,94,25,500,500.0,0.0,979867.1500000006,979867.1500000006,-0.00016326078313211312,-0.020132849999995983
2021-10-07 18:19:00+00:00,3319.1,3317.0,3320.2,65.62500000000088,47.38131533101147,3318.495,3318.3425,0,1,94,25,500,0.0,0.0,979867.1500000006,979867.1500000006,0.0,-0.020132849999995983
2021-10-07 18:20:00+00:00,3318.0,3317.0,3320.2,31.250000000001776,44.92922473867663,3318.595,3318.3841666666667,0,1,94,25,500,0.0,0.0,979867.1500000006,979867.1500000006,0.0,-0.020132849999995983
2021-10-07 18:21:00+00:00,3318.63,3317.0,3320.2,50.93750000000631,43.16419860627385,3318.708,3318.465,0,1,94,25,500,0.0,0.0,979867.1500000006,979867.1500000006,0.0,-0.020132849999995983
2021-10-07 18:22:00+00:00,3318.42,3317.0,3320.2,44.375000000004796,42.970383275263934,3318.665,3318.5833333333335,0,1,94,25,500,0.0,0.0,979867.1500000006,979867.1500000006,0.0,-0.020132849999995983
2021-10-07 18:23:00+00:00,3319.16,3317.0,3319.595,83.236994219654,49.75685283277486,3318.6825,3318.721666666667,-1,0,94,25,0,-500.0,-1659580.0,2639447.1500000004,979867.1500000004,-2.220446049250313e-16,-0.020132849999996205
2021-10-07 18:24:00+00:00,3318.44,3317.0,3319.595,55.49132947977517,53.74690338563426,3318.567,3318.6875,0,0,94,25,0,0.0,-1659220.0,2639447.1500000004,980227.1500000004,0.00036739674352803675,-0.019772849999996067
2021-10-07 18:25:00+00:00,3316.1501,3316.1501,3319.595,0.0,47.273689099920425,3318.2945099999997,3318.451258333333,0,0,94,25,0,0.0,-1658075.0499999998,2639447.1500000004,981372.1000000006,0.0011680455902494113,-0.01862789999999581
2021-10-07 18:26:00+00:00,3315.76,3315.76,3319.595,0.0,37.8986890999203,3318.0240099999996,3318.131675,0,0,94,25,0,0.0,-1657880.0,2639447.1500000004,981567.1500000004,0.00019875233868971165,-0.01843284999999595
2021-10-07 18:27:00+00:00,3315.0,3315.0,3319.595,0.0,33.434403385634326,3317.71101,3317.808758333333,0,0,94,25,0,0.0,-1657500.0,2639447.1500000004,981947.1500000004,0.0003871360201896934,-0.018052849999996012
2021-10-07 18:28:00+00:00,3315.0,3315.0,3319.595,0.0,26.15761767134771,3317.36601,3317.520008333333,0,0,94,25,0,0.0,-1657500.0,2639447.1500000004,981947.1500000004,0.0,-0.018052849999996012
2021-10-07 18:29:00+00:00,3314.8931,3314.8931,3319.595,0.0,19.81833195706131,3316.9453200000003,3317.2502666666664,1,1,94,25,500,500.0,0.0,982000.6000000008,982000.6000000008,5.443266473181829e-05,-0.01799939999999567
2021-10-07 18:30:00+00:00,3315.356,3314.8931,3319.595,9.844956294273443,9.333755110578377,3316.6809200000002,3316.992433333333,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:31:00+00:00,3313.44,3313.44,3319.16,0.0,1.406422327753353,3316.16192,3316.5207666666665,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:32:00+00:00,3313.3799,3313.3799,3319.16,0.0,1.406422327753353,3315.6579100000004,3316.1357583333333,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:33:00+00:00,3315.23,3313.3799,3319.16,32.00809674573326,5.979007577143819,3315.2649100000003,3315.8524250000005,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:34:00+00:00,3315.13,3313.3799,3319.16,30.27802287158039,10.304439415941017,3314.9339099999997,3315.5782583333335,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:35:00+00:00,3314.42,3313.3799,3319.16,17.994498365083224,12.875082039524335,3314.7609,3315.183258333333,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:36:00+00:00,3314.405,3313.3799,3319.16,17.73498728396226,15.408651651518943,3314.6254,3314.8470083333327,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:37:00+00:00,3312.55,3312.55,3319.16,0.0,14.002229323765594,3314.3804000000005,3314.547,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:38:00+00:00,3312.6094,3312.55,3319.16,0.8986384266209415,14.1306062418543,3314.1413399999997,3314.2844500000006,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:39:00+00:00,3312.53,3312.53,3319.16,0.0,14.1306062418543,3313.9050300000004,3314.078616666667,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:40:00+00:00,3310.553,3310.553,3318.44,0.0,9.558020992463835,3313.42473,3313.708033333334,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:41:00+00:00,3309.71,3309.71,3316.1501,0.0,5.232589153666637,3313.05173,3313.2761083333335,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:42:00+00:00,3309.94,3309.71,3315.76,3.8016528925621698,3.2050398004493426,3312.7077400000003,3312.8247750000005,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:43:00+00:00,3310.13,3309.71,3315.356,7.438894792774689,1.7341694445654041,3312.1977400000005,3312.5489416666665,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:44:00+00:00,3309.76,3309.71,3315.356,0.8855827134286266,1.8606812607694934,3311.6607400000003,3312.2472833333336,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:45:00+00:00,3309.0,3309.0,3315.356,0.0,1.7323043426807876,3311.1187400000003,3311.7281166666667,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:46:00+00:00,3309.27,3309.0,3315.356,4.2479546884828885,2.3391550124640577,3310.60524,3311.239783333333,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:47:00+00:00,3308.67,3308.67,3315.23,0.0,2.3391550124640577,3310.2172400000004,3310.760616666667,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:48:00+00:00,3308.68,3308.67,3315.23,0.15243902438664048,2.360932015947863,3309.8243,3310.2835333333337,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:49:00+00:00,3309.0,3308.67,3315.23,5.030487804876981,2.5364798605642647,3309.4713,3309.9877,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:50:00+00:00,3308.47,3308.47,3315.13,0.0,1.4737806044535948,3309.263,3309.6427499999995,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:51:00+00:00,3310.38,3308.47,3314.42,32.100840336138184,5.933103121983531,3309.3300000000004,3309.4635833333336,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:52:00+00:00,3307.66,3307.66,3314.405,0.0,5.933103121983533,3309.102,3309.2225,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:53:00+00:00,3308.635,3307.66,3312.6094,19.699357497886005,8.140446380469692,3308.9525000000003,3309.132916666667,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:54:00+00:00,3308.8101,3307.66,3312.6094,23.237160059811302,11.460040674728448,3308.8575100000003,3309.0387583333336,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:55:00+00:00,3309.405,3307.66,3312.53,35.83162217659593,16.557066839329774,3308.89801,3308.978341666667,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:56:00+00:00,3310.5,3307.66,3310.553,98.16799170411741,29.86242453922127,3309.0210099999995,3309.0400083333334,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:57:00+00:00,3311.01,3307.66,3311.01,100.0,44.14813882493555,3309.25501,3309.2075083333334,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:58:00+00:00,3310.02,3307.66,3311.01,70.447761194026,49.626270376062386,3309.3890100000003,3309.2700083333334,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 18:59:00+00:00,3309.11,3307.66,3311.01,43.283582089555686,55.809639245998916,3309.4000100000003,3309.306675,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 19:00:00+00:00,3308.1,3307.66,3311.01,13.134328358209157,54.87177794033079,3309.36301,3309.258341666666,0,1,94,25,500,0.0,0.0,982000.6000000008,982000.6000000008,0.0,-0.01799939999999567
2021-10-07 19:01:00+00:00,3308.5,3307.66,3311.01,25.07462686567326,55.13427319831107,3309.1750100000004,3309.2166749999997,-1,0,94,25,0,-500.0,-1654250.0,2636250.6000000006,982000.6000000006,-2.220446049250313e-16,-0.01799939999999589
2021-10-07 19:02:00+00:00,3308.6,3307.66,3311.01,28.059701492535893,54.02399881487393,3309.26901,3309.2275083333334,1,1,94,25,500,500.0,0.0,981950.6000000008,981950.6000000008,-5.091646583488263e-05,-0.018049399999995663
2021-10-07 19:03:00+00:00,3309.12,3307.66,3311.01,43.58208955223516,46.22601279317645,3309.31751,3309.1225083333334,0,1,94,25,500,0.0,0.0,981950.6000000008,981950.6000000008,0.0,-0.018049399999995663
2021-10-07 19:04:00+00:00,3308.675,3307.66,3311.01,30.298507462693053,36.26865671641832,3309.304,3309.207091666667,0,1,94,25,500,0.0,0.0,981950.6000000008,981950.6000000008,0.0,-0.018049399999995663
2021-10-07 19:05:00+00:00,3311.8418,3307.66,3311.8418,100.0,40.49040511727175,3309.5476799999997,3309.4743249999997,0,1,94,25,500,0.0,0.0,981950.6000000008,981950.6000000008,0.0,-0.018049399999995663
2021-10-07 19:06:00+00:00,3311.0,3307.66,3311.8418,79.8699124778782,45.717023744174966,3309.59768,3309.656816666666,-1,0,94,25,0,-500.0,-1655500.0,2637450.6000000006,981950.6000000006,-2.220446049250313e-16,-0.018049399999995885
2021-10-07 19:07:00+00:00,3310.22,3307.66,3311.8418,61.21765746807034,52.58607075986942,3309.51868,3309.724733333333,0,0,94,25,0,0.0,-1655110.0,2637450.6000000006,982340.6000000006,0.000397168655938529,-0.017659399999995884
2021-10-07 19:08:00+00:00,3310.09,3307.66,3311.8418,58.1089482997781,57.30525953617011,3309.52568,3309.6905666666667,0,0,94,25,0,0.0,-1655045.0,2637450.6000000006,982405.6000000006,6.616849593710228e-05,-0.017594399999995902
2021-10-07 19:09:00+00:00,3310.16,3308.1,3311.8418,55.053717462178994,61.16154753183341,3309.6306799999998,3309.619733333333,1,1,94,25,500,500.0,0.0,982370.6000000008,982370.6000000008,-3.5626832745827564e-05,-0.017629399999995687
2021-10-07 19:10:00+00:00,3309.63,3308.1,3311.8418,40.88941151317821,60.776879240539564,3309.7836800000005,3309.5872333333336,0,1,94,25,500,0.0,0.0,982370.6000000008,982370.6000000008,0.0,-0.017629399999995687
2021-10-07 19:11:00+00:00,3309.74,3308.1,3311.8418,43.82917312522764,62.70983147804451,3309.9076800000003,3309.6397333333334,0,1,94,25,500,0.0,0.0,982370.6000000008,982370.6000000008,0.0,-0.017629399999995687
2021-10-07 19:12:00+00:00,3311.43,3308.1,3311.8418,88.9946015286684,61.13763169642571,3310.1906799999997,3309.9172333333336,0,1,94,25,500,0.0,0.0,982370.6000000008,982370.6000000008,0.0,-0.017629399999995687
2021-10-07 19:13:00+00:00,3313.12,3308.1,3313.12,100.0,64.01335848530024,3310.59068,3310.3022333333333,0,1,94,25,500,0.0,0.0,982370.6000000008,982370.6000000008,0.0,-0.017629399999995687
2021-10-07 19:14:00+00:00,3314.1218,3308.1,3314.1218,100.0,69.55369313271876,3311.13536,3310.762383333333,0,1,94,25,500,0.0,0.0,982370.6000000008,982370.6000000008,0.0,-0.017629399999995687
2021-10-07 19:15:00+00:00,3313.7,3308.1,3314.1218,92.99544986548744,74.53747907067724,3311.32118,3311.1440500000003,0,1,94,25,500,0.0,0.0,982370.6000000008,982370.6000000008,0.0,-0.017629399999995687
2021-10-07 19:16:00+00:00,3314.7299,3308.1,3314.7299,100.0,80.95837657608025,3311.6941699999998,3311.648625,0,1,94,25,500,0.0,0.0,982370.6000000008,982370.6000000008,0.0,-0.017629399999995687
2021-10-07 19:17:00+00:00,3313.7251,3308.5,3314.7299,83.87133019792077,87.09865067390062,3312.04468,3311.8055666666664,0,1,94,25,500,0.0,0.0,982370.6000000008,982370.6000000008,0.0,-0.017629399999995687
2021-10-07 19:18:00+00:00,3313.75,3308.6,3314.7299,84.01442111617105,92.83940038689252,3312.41068,3312.0347333333334,0,1,94,25,500,0.0,0.0,982370.6000000008,982370.6000000008,0.0,-0.017629399999995687
2021-10-07 19:19:00+00:00,3314.2,3308.675,3314.7299,91.24841037837075,93.16137307970715,3312.8146800000004,3312.3664000000003,0,1,94,25,500,0.0,0.0,982370.6000000008,982370.6000000008,0.0,-0.017629399999995687
2021-10-07 19:20:00+00:00,3314.3628,3308.675,3314.7299,93.93714181902328,92.29525048242476,3313.28796,3312.722466666666,0,1,94,25,500,0.0,0.0,982370.6000000008,982370.6000000008,0.0,-0.017629399999995687
